Id_bien,id_codedep_codecommune,No voie,B/T/Q,Type_voie,Voie,Code_postal,Code_ID_commune,Prefixe_section,Section,No_plan,Lot,Surface_carrez,Type local,Surface_reelle_bati,Nb_piece_principale,Nature_culture,Nature_culture_speciale,Surface_terrain
CZ5_75119_27,75119,22,,RUE,EUGENE JUMIN,75019,3212,,CZ,5,27,"55,27",Appartement,36,2,,,
DH7_75119_29,75119,84,,RUE,DE CRIMEE,75019,3212,,DH,7,29,"33,35",Appartement,34,1,,,
AH68_75120_626,75120,11,,RUE,DU SOLEIL,75020,3211,,AH,68,626,"19,8",Appartement,20,1,,,
AP167_75120_15,75120,103,,RUE,DE MENILMONTANT,75020,3211,,AP,167,15,"50,7",Appartement,54,3,,,
BC2_75120_327,75120,3,,RUE,PIERRE FONCIN,75020,3211,,BC,2,327,"91,39",Appartement,91,4,,,
GB199_76351_7,76351,6,,RUE,AMIRAL COURBET,76600,2229,,GB,199,7,"32,92",Appartement,34,2,,,
JB60_76351_3,76351,94,,RUE,JULES SIEGFRIED,76600,2229,,JB,60,3,"115,3",Appartement,118,5,,,
TL293_76351_61,76351,102,,RUE,JACQUES BREL,76620,2228,,TL,293,61,"93,72",Appartement,92,5,,,
AH158_77058_40,77058,3,,RUE,BERNARD PALISSY,77600,2348,,AH,158,40,"50,39",Appartement,48,2,,,
B993_77085_1,77085,23,,ALL,DU PRE MALLARD,77600,2364,,B,993,1,"71,6",Appartement,71,3,,,
AV563_77108_147,77108,2,,RUE,SAINT HUBERT,77500,2345,,AV,563,147,"44,17",Appartement,44,1,,,
AX682_77108_182,77108,8,,RUE,JEAN JAURES,77500,2345,,AX,682,182,"46,43",Appartement,39,2,,,
BI80_77108_14,77108,4,,RUE,PEROTIN,77500,2345,,BI,80,14,"56,22",Appartement,55,2,,,
BI741_77284_158,77284,53,,RUE,DE LA CRECHE,77100,2342,,BI,741,158,"33,91",Appartement,35,1,,,
AR503_77288_32,77288,28,,BD,GAMBETTA,77000,2256,,AR,503,32,"74,95",Appartement,76,3,,,
BC454_77288_120,77288,13,,RUE,BRASSERIE GRUBER,77000,2256,,BC,454,120,"45,06",Appartement,45,2,,,
AL26_77378_13,77378,9,,AV,DE FONTAINEBLEAU,77310,2282,,AL,26,13,"33,78",Appartement,26,2,,,
AD29_77513_31,77513,11,,AV,LOUISE,77124,2367,,AD,29,31,"72,25",Appartement,80,3,,,
ZE46_78128_7,78128,7,,PL,DU GRIMPEREAU,78720,2497,,ZE,46,7,"163,95",Maison,147,7,,,
AB82_78133_343,78133,30,,ALL,DU VERT GALANT,78240,2468,,AB,82,343,"19,25",Appartement,19,1,,,
AW126_78311_3,78311,129,,RES,129 RUE LAVOISIER,78800,2429,,AW,126,3,"61,19",Appartement,59,4,,,
AL44_78354_12,78354,1,,ALL,DU BRIQUETIER,78200,2493,,AL,44,12,"75,17",Appartement,72,4,,,
AH534_78361_135,78361,5,,BD,DES CYGNES,78200,2473,,AH,534,135,"55,71",Appartement,55,3,,,
D374_78367_1101,78367,10,,RUE,DES VIOLETTES,78750,2457,,D,374,1101,"92,52",Appartement,95,4,,,
AH683_78372_12,78372,1,,RUE,FRANC SERGENT,78160,2420,,AH,683,12,"67,65",Appartement,85,4,,,
AP614_78383_268,78383,1,,SQ,DU LYONNAIS,78310,2495,,AP,614,268,"54,2",Appartement,53,2,,,
AV153_78418_2,78418,7,,AV,MAL DE L DE TASSIGNY,78360,2434,,AV,153,2,"63,14",Appartement,65,4,,,
AO615_78440_112,78440,6,,ALL,DE NORMANDIE,78130,2455,,AO,615,112,"82,57",Appartement,83,4,,,
AD358_78466_7,78466,903,,RUE,DE L ORME GAUTHIER,78630,2448,,AD,358,7,"33,16",Appartement,33,2,,,
AI225_78551_4,78551,30,,RUE,DE LA REPUBLIQUE,78100,2447,,AI,225,4,"71,94",Appartement,80,4,,,
AR119_78551_6,78551,175,,RUE,DU PDT ROOSEVELT,78100,2447,,AR,119,6,"54,61",Appartement,55,3,,,
AX120_78621_33,78621,54,,AV,MAHATMA GANDHI,78190,2413,,AX,120,33,"83,1",Appartement,82,4,,,
AX255_78624_1,78624,101,,RUE,PAUL DOUMER,78510,2451,,AX,255,1,"81,68",Appartement,85,4,,,
AI117_83009_17,83009,11,,RUE,VINCENT ALLEGRE,83150,2634,,AI,117,17,"33,86",Appartement,33,1,,,
AI605_83009_44,83009,21,,RUE,DES ECOLES,83150,2634,,AI,605,44,"23,59",Appartement,23,2,,,
AA49_83054_8,83054,127,,AV,DE LA REPUBLIQUE,83210,2644,,AA,49,8,"57,6",Appartement,55,3,,,
AE233_83069_97,83069,66,,RTE,DE TOULON,83400,2637,,AE,233,97,"60,59",Appartement,58,3,,,
A57_83139_3,83139,4,,RUE,DU LAVOIR,83690,2620,,A,57,3,"16,07",Appartement,25,1,,,
IN482_84007_4,84007,8,A,RTE,DE MORIERES,84000,2658,,IN,482,4,"69,52",Appartement,67,3,,,
AL292_84087_76,84087,9001,,CITE,DE L ARGENSOL,84100,2688,,AL,292,76,"48,83",Appartement,52,3,,,
AD209_84089_7,84089,9033,,RES,LE PELARGONIUM,84120,2677,,AD,209,7,"36,39",Appartement,30,1,,,
BX406_84089_23,84089,19,,BD,JEAN BAPTISTE PECOUT,84120,2677,,BX,406,23,"60,51",Appartement,67,2,,,
BI210_84122_1,84122,125,,RUE,BASSE,84260,2667,,BI,210,1,"80,09",Appartement,80,3,,,
AY401_85191_12,85191,8,,RUE,DU PASTEUR LUTHER KING,85000,2701,,AY,401,12,"31,63",Appartement,31,1,,,
HT417_85191_146,85191,60,,IMP,JACQUES DEMY,85000,2701,,HT,417,146,"44,55",Appartement,44,2,,,
ZH143_85294_13,85294,41,,RUE,DE VERDUN,85360,2722,,ZH,143,13,"61,03",Appartement,62,3,,,
OI175_87085_186,87085,27,,AV,DU PDT RENE COTY,87100,2746,,OI,175,186,"56,02",Appartement,66,3,,,
BD339_89387_1339,89387,9,,RUE,DE SERBOIS,89100,2808,,BD,339,1339,"70,66",Appartement,68,4,,,
D231_91027_32,91027,18,,AV,HENRI DUNANT,91200,2849,,D,231,32,"58,13",Appartement,58,3,,,
AE198_91103_114,91103,11,,RUE,DE LA GARDE,91220,2871,,AE,198,114,"50,64",Appartement,65,2,,,
AB376_91114_56,91114,27,,RUE,DE LA REPUBLIQUE,91800,2820,,AB,376,56,"79,56",Appartement,70,3,,,
A1047_91132_8,91132,3,,PL,DE LA LIBERATION,91730,2913,,A,1047,8,"34,73",Appartement,35,2,,,
AD4_91215_75,91215,3,,VLA,DE LA MARELLE,91860,2841,,AD,4,75,"56,91",Maison,56,3,S,,164
AN4_91225_1170,91225,33,,RES,LES BOIS DU CERF,91450,2822,,AN,4,1170,"97,72",Appartement,98,4,,,
AK140_91326_1,91326,35,,RUE,DES GAULOIS,91260,2850,,AK,140,1,"58,2",Appartement,70,3,,,
AK496_91326_6,91326,11,,AV,D'ESTIENNE D'ORVES,91260,2850,,AK,496,6,"41,52",Appartement,42,2,,,
AH425_91345_6,91345,3,,RUE,DES COQUELICOTS,91160,2852,,AH,425,6,44,Appartement,22,1,,,
AB147_91425_21,91425,1,,RUE,PAUL FORT,91310,2869,,AB,147,21,45,Appartement,48,2,,,
AN126_91570_374,91570,10,,ALL,JACQUES IBERT,91240,2868,,AN,126,374,"78,43",Appartement,80,4,,,
AE14_91687_68,91687,8,,AV,DU GENERAL ADELINE,91170,2859,,AE,14,68,"81,42",Appartement,82,4,,,
BL101_91692_207,91692,15,,ALL,DES AMONTS,91940,2925,,BL,101,207,"76,37",Appartement,76,4,,,
AH250_92023_15,92023,3,,RUE,DES GALVENTS,92140,2970,,AH,250,15,"61,88",Appartement,61,3,,,
S93_92024_103,92024,46,,RUE,D ALSACE,92110,2953,,S,93,103,"82,52",Appartement,84,3,,,
O170_92026_35,92026,108,,AV,DE LA REPUBLIQUE,92400,2945,,O,170,35,"27,24",Appartement,28,1,,,
AE408_92032_61,92032,68,,AV,DU MARECHAL FOCH,92260,2969,,AE,408,61,"28,1",Appartement,27,1,,,
I30_92032_11,92032,4,,AV,RAYMOND CROLAND,92260,2969,,I,30,11,"67,07",Appartement,69,3,,,
Q76_92046_27,92046,39,,RUE,HOCHE,92240,2977,,Q,76,27,"23,8",Appartement,24,1,,,
B17_92051_51,92051,213,,BD,BINEAU,92200,2954,,B,17,51,"33,26",Appartement,30,1,,,
G81_92051_44,92051,40,,BD,DU GENERAL LECLERC,92200,2954,,G,81,44,"34,6",Appartement,33,2,,,
L188_92060_223,92060,9,,RUE,DE LA FERME,92350,2974,,L,188,223,"62,6",Appartement,62,3,,,
M216_92062_1110,92062,23,,RUE,LOUIS POUEY,92800,2941,,M,216,1110,"18,8",Appartement,19,1,,,
K29_92073_7,92073,29,,RUE,GAMBETTA,92150,2943,,K,29,7,"78,52",Appartement,78,3,,,
U88_93027_153,93027,19,,AV,MARCEL CACHIN,93120,2991,,U,88,153,"56,79",Appartement,56,3,,,
AT105_93048_16,93048,106,,BD,CHANZY,93100,3016,,AT,105,16,"30,37",Appartement,28,2,,,
C1055_93049_53,93049,78,,AV,DU PRESIDENT ROOSEVELT,93360,3010,,C,1055,53,"28,45",Appartement,29,2,,,
AD82_93062_16,93062,103,,AV,THIERS,93340,3014,,AD,82,16,"24,55",Appartement,26,1,,,
AB138_93066_19,93066,11,,RUE,PAUL ELUARD,93200,2990,,AB,138,19,"49,91",Appartement,53,4,,,
AB3_93066_37,93066,37,,RUE,PAUL ELUARD,93200,2990,,AB,3,37,"37,51",Appartement,35,2,,,
E3_93077_17,93077,8,,ALL,GAMBETTA,93250,3018,,E,3,17,"46,6",Appartement,52,3,,,
M58_94003_1,94003,22,,RUE,D ESTIENNE D ORVES,94110,3041,,M,58,1,"11,52",Appartement,51,4,,,
AL590_94004_1,94004,32,A,RUE,DE LA REPUBLIQUE,94470,3044,,AL,590,1,"121,64",Appartement,100,4,,,
S165_94015_13,94015,14,,RUE,DU FOUR,94360,3062,,S,165,13,"59,88",Appartement,59,3,,,
B148_94016_17,94016,6,,AV,DU PRESIDENT WILSON,94230,3029,,B,148,17,"67,31",Appartement,66,4,,,
N78_94016_41,94016,12,,RUE,DE BERRY,94230,3029,,N,78,41,"60,3",Appartement,60,4,,,
AX321_94017_19,94017,14,,QUAI,VICTOR HUGO,94500,3066,,AX,321,19,"94,38",Appartement,82,2,,,
CG64_94017_1,94017,3,,RUE,DES HAUTS PERREUX,94500,3066,,CG,64,1,"82,84",Maison,84,4,,,
CG64_94017_2,94017,3,,RUE,DES HAUTS PERREUX,94500,3066,,CG,64,2,"42,2",Appartement,40,3,,,
CG64_94017_3,94017,3,,RUE,DES HAUTS PERREUX,94500,3066,,CG,64,3,"22,79",Appartement,20,1,,,
E27_94018_17,94018,135,B,RUE,DE PARIS,94220,3025,,E,27,17,"52,11",Appartement,50,3,,,
B166_94028_225,94028,56,,RUE,DES PINSONS,94000,3026,,B,166,225,"39,73",Appartement,41,2,,,
AG329_94033_10,94033,4,,RUE,PAUL LANGEVIN,94120,3064,,AG,329,10,"63,32",Appartement,60,3,,,
AC687_94044_31,94044,3,A,AV,DE LA DIVISION LECLERC,94450,3050,,AC,687,31,"88,5",Maison,85,4,,,
AN188_94046_117,94046,21,,RUE,VICTOR HUGO,94700,3024,,AN,188,117,"61,25",Appartement,65,3,,,
AB318_94056_99,94056,99,,AV,DES TILLEULS,94520,3043,,AB,318,99,"115,82",Maison,113,5,,,
